id,nurse,target,tempo,var,indice,value
32,umbu,cating,temp4,altura,RII,-0.1875
32,umbu,aroeira,temp4,altura,RII,-0.21875
115,umbu,angico,temp4,altura,RII,-0.1343283582
115,umbu,cating,temp4,altura,RII,-0.2857142857
115,umbu,aroeira,temp4,altura,RII,-0.1071428571
158,umbu,angico,temp4,altura,RII,-0.1351351351
158,umbu,cating,temp4,altura,RII,-0.0491803279
158,umbu,aroeira,temp4,altura,RII,0.0196078431
141,umbu,angico,temp4,altura,RII,0.0909090909
141,umbu,cating,temp4,altura,RII,0.0869565217
141,umbu,aroeira,temp4,altura,RII,-0.0666666667
143,umbu,angico,temp4,altura,RII,-0.0422535211
143,umbu,cating,temp4,altura,RII,0.0243902439
143,umbu,aroeira,temp4,altura,RII,0.1168831169
38,angico,angico,temp5,folha,RII,0
38,angico,cating,temp5,folha,RII,0.2
38,angico,aroeira,temp5,folha,RII,-0.3333333333
111,angico,angico,temp5,folha,RII,-0.6
111,angico,cating,temp5,folha,RII,0
111,angico,aroeira,temp5,folha,RII,-0.6666666667
58,angico,angico,temp5,folha,RII,-0.7777777778
58,angico,cating,temp5,folha,RII,0
58,angico,aroeira,temp5,folha,RII,0.3333333333
85,angico,angico,temp5,folha,RII,-0.1428571429
85,angico,cating,temp5,folha,RII,0
85,angico,aroeira,temp5,folha,RII,0
144,angico,angico,temp5,folha,RII,1
144,angico,cating,temp5,folha,RII,0.9259259259
144,angico,aroeira,temp5,folha,RII,0.9473684211
113,algodao,angico,temp5,folha,RII,0.0909090909
113,algodao,cating,temp5,folha,RII,0
113,algodao,aroeira,temp5,folha,RII,0.3333333333
123,algodao,angico,temp5,folha,RII,0
123,algodao,cating,temp5,folha,RII,0
123,algodao,aroeira,temp5,folha,RII,0
122,algodao,angico,temp5,folha,RII,0.4285714286
122,algodao,cating,temp5,folha,RII,-0.1428571429
122,algodao,aroeira,temp5,folha,RII,-0.5
156,algodao,angico,temp5,folha,RII,-0.75
156,algodao,cating,temp5,folha,RII,-0.5
156,algodao,aroeira,temp5,folha,RII,-0.3333333333
157,algodao,angico,temp5,folha,RII,0.6
157,algodao,cating,temp5,folha,RII,0.3333333333
157,algodao,aroeira,temp5,folha,RII,-0.2
41,burra,angico,temp5,folha,RII,-1
41,burra,cating,temp5,folha,RII,-0.3333333333
41,burra,aroeira,temp5,folha,RII,0.5
102,burra,angico,temp5,folha,RII,0
102,burra,cating,temp5,folha,RII,-0.5
102,burra,aroeira,temp5,folha,RII,-0.6
81,burra,angico,temp5,folha,RII,-0.5
81,burra,cating,temp5,folha,RII,-0.5
81,burra,aroeira,temp5,folha,RII,0
88,burra,angico,temp5,folha,RII,-0.6
88,burra,cating,temp5,folha,RII,-0.5
88,burra,aroeira,temp5,folha,RII,0.6
128,burra,angico,temp5,folha,RII,0.75
128,burra,cating,temp5,folha,RII,0
128,burra,aroeira,temp5,folha,RII,0.5
30,catanduva,angico,temp5,folha,RII,0.6666666667
30,catanduva,cating,temp5,folha,RII,0.5
30,catanduva,aroeira,temp5,folha,RII,-0.2
43,catanduva,angico,temp5,folha,RII,0.5
43,catanduva,cating,temp5,folha,RII,0.6
43,catanduva,aroeira,temp5,folha,RII,-0.25
108,catanduva,angico,temp5,folha,RII,1
108,catanduva,cating,temp5,folha,RII,0.4285714286
108,catanduva,aroeira,temp5,folha,RII,0
65,catanduva,angico,temp5,folha,RII,0.3333333333
65,catanduva,cating,temp5,folha,RII,0.3333333333
65,catanduva,aroeira,temp5,folha,RII,0.3333333333
131,catanduva,angico,temp5,folha,RII,0
131,catanduva,cating,temp5,folha,RII,-0.2
131,catanduva,aroeira,temp5,folha,RII,-0.6
21,catingueira,angico,temp5,folha,RII,0
21,catingueira,cating,temp5,folha,RII,0.5
21,catingueira,aroeira,temp5,folha,RII,-0.5
35,catingueira,angico,temp5,folha,RII,-0.3333333333
35,catingueira,cating,temp5,folha,RII,-0.3333333333
35,catingueira,aroeira,temp5,folha,RII,-0.1428571429
64,catingueira,angico,temp5,folha,RII,1
64,catingueira,cating,temp5,folha,RII,0
64,catingueira,aroeira,temp5,folha,RII,0.2
95,catingueira,angico,temp5,folha,RII,0.2
95,catingueira,cating,temp5,folha,RII,0.3333333333
95,catingueira,aroeira,temp5,folha,RII,0.5
127,catingueira,angico,temp5,folha,RII,-0.6
127,catingueira,cating,temp5,folha,RII,0.3333333333
127,catingueira,aroeira,temp5,folha,RII,0.3333333333
97,cumaru,angico,temp5,folha,RII,0.6666666667
97,cumaru,cating,temp5,folha,RII,0.2
97,cumaru,aroeira,temp5,folha,RII,0.5555555556
149,cumaru,angico,temp5,folha,RII,1
149,cumaru,cating,temp5,folha,RII,0.7142857143
149,cumaru,aroeira,temp5,folha,RII,0.6666666667
100,cumaru,angico,temp5,folha,RII,1
100,cumaru,cating,temp5,folha,RII,-0.8
100,cumaru,aroeira,temp5,folha,RII,0.3333333333
53,cumaru,angico,temp5,folha,RII,1
53,cumaru,cating,temp5,folha,RII,0
53,cumaru,aroeira,temp5,folha,RII,-0.5
23,cumaru,angico,temp5,folha,RII,0.2
23,cumaru,cating,temp5,folha,RII,0.3333333333
23,cumaru,aroeira,temp5,folha,RII,0.6
138,favelinha,angico,temp5,folha,RII,0.6666666667
138,favelinha,cating,temp5,folha,RII,-0.5555555556
138,favelinha,aroeira,temp5,folha,RII,0
124,favelinha,angico,temp5,folha,RII,1
124,favelinha,cating,temp5,folha,RII,0
124,favelinha,aroeira,temp5,folha,RII,-0.5
153,favelinha,angico,temp5,folha,RII,-0.6
153,favelinha,cating,temp5,folha,RII,0
153,favelinha,aroeira,temp5,folha,RII,0.3333333333
154,favelinha,angico,temp5,folha,RII,0.7142857143
154,favelinha,cating,temp5,folha,RII,0.5
154,favelinha,aroeira,temp5,folha,RII,0.3333333333
155,favelinha,angico,temp5,folha,RII,1
155,favelinha,cating,temp5,folha,RII,0.75
155,favelinha,aroeira,temp5,folha,RII,0.5
24,feijao,angico,temp5,folha,RII,1
24,feijao,cating,temp5,folha,RII,0.5
24,feijao,aroeira,temp5,folha,RII,1
67,feijao,angico,temp5,folha,RII,-1
67,feijao,cating,temp5,folha,RII,0
67,feijao,aroeira,temp5,folha,RII,0.2
75,feijao,angico,temp5,folha,RII,0.6
75,feijao,cating,temp5,folha,RII,0.6
75,feijao,aroeira,temp5,folha,RII,-0.3333333333
80,feijao,angico,temp5,folha,RII,1
80,feijao,cating,temp5,folha,RII,0
80,feijao,aroeira,temp5,folha,RII,-1
134,feijao,angico,temp5,folha,RII,0
134,feijao,cating,temp5,folha,RII,0
134,feijao,aroeira,temp5,folha,RII,0.7142857143
27,imbiratanha,angico,temp5,folha,RII,0
27,imbiratanha,cating,temp5,folha,RII,-0.5
27,imbiratanha,aroeira,temp5,folha,RII,0.1428571429
150,imbiratanha,angico,temp5,folha,RII,-0.1428571429
150,imbiratanha,cating,temp5,folha,RII,0
150,imbiratanha,aroeira,temp5,folha,RII,0.5
73,imbiratanha,angico,temp5,folha,RII,0
73,imbiratanha,cating,temp5,folha,RII,0.4285714286
73,imbiratanha,aroeira,temp5,folha,RII,0.5
78,imbiratanha,angico,temp5,folha,RII,0.6666666667
78,imbiratanha,cating,temp5,folha,RII,0
78,imbiratanha,aroeira,temp5,folha,RII,-0.6
160,imbiratanha,angico,temp5,folha,RII,0.0769230769
160,imbiratanha,cating,temp5,folha,RII,0.3333333333
160,imbiratanha,aroeira,temp5,folha,RII,-0.1428571429
57,imburana,angico,temp5,folha,RII,0.6
57,imburana,cating,temp5,folha,RII,-0.6666666667
57,imburana,aroeira,temp5,folha,RII,0
151,imburana,angico,temp5,folha,RII,-0.2
151,imburana,cating,temp5,folha,RII,0.3333333333
151,imburana,aroeira,temp5,folha,RII,-0.1428571429
74,imburana,angico,temp5,folha,RII,1
74,imburana,cating,temp5,folha,RII,0.2
74,imburana,aroeira,temp5,folha,RII,0
76,imburana,angico,temp5,folha,RII,1
76,imburana,cating,temp5,folha,RII,-0.4285714286
76,imburana,aroeira,temp5,folha,RII,-1
159,imburana,angico,temp5,folha,RII,0.5
159,imburana,cating,temp5,folha,RII,0.6
159,imburana,aroeira,temp5,folha,RII,0.3333333333
34,ipe,angico,temp5,folha,RII,0.2
34,ipe,cating,temp5,folha,RII,0.5
34,ipe,aroeira,temp5,folha,RII,0.5
112,ipe,angico,temp5,folha,RII,-0.3333333333
112,ipe,cating,temp5,folha,RII,0
112,ipe,aroeira,temp5,folha,RII,0.5
55,ipe,angico,temp5,folha,RII,1
55,ipe,cating,temp5,folha,RII,0.3333333333
55,ipe,aroeira,temp5,folha,RII,0
132,ipe,angico,temp5,folha,RII,0.3333333333
132,ipe,cating,temp5,folha,RII,0
132,ipe,aroeira,temp5,folha,RII,0.5
118,ipe,angico,temp5,folha,RII,-0.3333333333
118,ipe,cating,temp5,folha,RII,-0.1428571429
118,ipe,aroeira,temp5,folha,RII,-0.3333333333
130,juca,angico,temp5,folha,RII,0.6666666667
130,juca,cating,temp5,folha,RII,0
130,juca,aroeira,temp5,folha,RII,-0.6
136,juca,angico,temp5,folha,RII,0.3333333333
136,juca,cating,temp5,folha,RII,0.6666666667
136,juca,aroeira,temp5,folha,RII,0.6666666667
139,juca,angico,temp5,folha,RII,0.7142857143
139,juca,cating,temp5,folha,RII,0.6
139,juca,aroeira,temp5,folha,RII,0.6
145,juca,angico,temp5,folha,RII,0.6666666667
145,juca,cating,temp5,folha,RII,-0.7142857143
145,juca,aroeira,temp5,folha,RII,0
148,juca,angico,temp5,folha,RII,-0.2
148,juca,cating,temp5,folha,RII,0.25
148,juca,aroeira,temp5,folha,RII,0.1666666667
46,jubranca,angico,temp5,folha,RII,0
46,jubranca,cating,temp5,folha,RII,0.6
46,jubranca,aroeira,temp5,folha,RII,-0.5
19,jubranca,angico,temp5,folha,RII,-1
19,jubranca,cating,temp5,folha,RII,-0.3333333333
19,jubranca,aroeira,temp5,folha,RII,-0.3333333333
56,jubranca,angico,temp5,folha,RII,0.5
56,jubranca,cating,temp5,folha,RII,-0.3333333333
56,jubranca,aroeira,temp5,folha,RII,0.5
70,jubranca,angico,temp5,folha,RII,0.7142857143
70,jubranca,cating,temp5,folha,RII,-0.2
70,jubranca,aroeira,temp5,folha,RII,0.7142857143
68,jubranca,angico,temp5,folha,RII,-0.25
68,jubranca,cating,temp5,folha,RII,0
68,jubranca,aroeira,temp5,folha,RII,0.2
22,jupreta,angico,temp5,folha,RII,-0.0909090909
22,jupreta,cating,temp5,folha,RII,0.5
22,jupreta,aroeira,temp5,folha,RII,-0.5
98,jupreta,angico,temp5,folha,RII,0.0909090909
98,jupreta,cating,temp5,folha,RII,0.6
98,jupreta,aroeira,temp5,folha,RII,0
20,jupreta,angico,temp5,folha,RII,1
20,jupreta,cating,temp5,folha,RII,0
20,jupreta,aroeira,temp5,folha,RII,0
126,jupreta,angico,temp5,folha,RII,0.5
126,jupreta,cating,temp5,folha,RII,0
126,jupreta,aroeira,temp5,folha,RII,0.3333333333
125,jupreta,angico,temp5,folha,RII,1
125,jupreta,cating,temp5,folha,RII,-0.3333333333
125,jupreta,aroeira,temp5,folha,RII,0.6
25,marmeleiro,angico,temp5,folha,RII,0.6666666667
25,marmeleiro,cating,temp5,folha,RII,0.4285714286
25,marmeleiro,aroeira,temp5,folha,RII,-0.3333333333
48,marmeleiro,angico,temp5,folha,RII,-0.6
48,marmeleiro,cating,temp5,folha,RII,0.3333333333
48,marmeleiro,aroeira,temp5,folha,RII,-0.1111111111
51,marmeleiro,angico,temp5,folha,RII,-0.3333333333
51,marmeleiro,cating,temp5,folha,RII,0.2
51,marmeleiro,aroeira,temp5,folha,RII,1
61,marmeleiro,angico,temp5,folha,RII,0
61,marmeleiro,cating,temp5,folha,RII,0.6
61,marmeleiro,aroeira,temp5,folha,RII,0.5
72,marmeleiro,angico,temp5,folha,RII,0.6
72,marmeleiro,cating,temp5,folha,RII,0.5
72,marmeleiro,aroeira,temp5,folha,RII,-0.3333333333
62,mofumbo,angico,temp5,folha,RII,1
62,mofumbo,cating,temp5,folha,RII,-0.2
62,mofumbo,aroeira,temp5,folha,RII,0.5
71,mofumbo,angico,temp5,folha,RII,-1
71,mofumbo,cating,temp5,folha,RII,-0.1428571429
71,mofumbo,aroeira,temp5,folha,RII,-0.3333333333
60,mofumbo,angico,temp5,folha,RII,0.3333333333
60,mofumbo,cating,temp5,folha,RII,0.5
60,mofumbo,aroeira,temp5,folha,RII,1
137,mofumbo,angico,temp5,folha,RII,0.3333333333
137,mofumbo,cating,temp5,folha,RII,-0.1428571429
137,mofumbo,aroeira,temp5,folha,RII,-1
119,mofumbo,angico,temp5,folha,RII,0.3333333333
119,mofumbo,cating,temp5,folha,RII,0
119,mofumbo,aroeira,temp5,folha,RII,0
69,mororo,angico,temp5,folha,RII,-0.1111111111
69,mororo,cating,temp5,folha,RII,0.3333333333
69,mororo,aroeira,temp5,folha,RII,0
79,mororo,angico,temp5,folha,RII,0.2
79,mororo,cating,temp5,folha,RII,0.5
79,mororo,aroeira,temp5,folha,RII,0
84,mororo,angico,temp5,folha,RII,-0.5
84,mororo,cating,temp5,folha,RII,-0.5
84,mororo,aroeira,temp5,folha,RII,0.1428571429
152,mororo,angico,temp5,folha,RII,0
152,mororo,cating,temp5,folha,RII,0
152,mororo,aroeira,temp5,folha,RII,0.6
93,mororo,angico,temp5,folha,RII,0.5
93,mororo,cating,temp5,folha,RII,-0.1428571429
93,mororo,aroeira,temp5,folha,RII,0.5
52,paubranco,angico,temp5,folha,RII,0.2
52,paubranco,cating,temp5,folha,RII,0.25
52,paubranco,aroeira,temp5,folha,RII,-0.3333333333
28,paubranco,angico,temp5,folha,RII,-1
28,paubranco,cating,temp5,folha,RII,0.3333333333
28,paubranco,aroeira,temp5,folha,RII,-0.3333333333
110,paubranco,angico,temp5,folha,RII,0.5
110,paubranco,cating,temp5,folha,RII,-0.2
110,paubranco,aroeira,temp5,folha,RII,-0.4285714286
33,paubranco,angico,temp5,folha,RII,-1
33,paubranco,cating,temp5,folha,RII,0.5
33,paubranco,aroeira,temp5,folha,RII,-1
146,paubranco,angico,temp5,folha,RII,1
146,paubranco,cating,temp5,folha,RII,0.3333333333
146,paubranco,aroeira,temp5,folha,RII,1
101,pereiro,angico,temp5,folha,RII,0
101,pereiro,cating,temp5,folha,RII,0.4285714286
101,pereiro,aroeira,temp5,folha,RII,0
82,pereiro,angico,temp5,folha,RII,0.5
82,pereiro,cating,temp5,folha,RII,-0.3333333333
82,pereiro,aroeira,temp5,folha,RII,0.25
66,pereiro,angico,temp5,folha,RII,1
66,pereiro,cating,temp5,folha,RII,0.6
66,pereiro,aroeira,temp5,folha,RII,0.2
129,pereiro,angico,temp5,folha,RII,0.7777777778
129,pereiro,cating,temp5,folha,RII,0
129,pereiro,aroeira,temp5,folha,RII,0.2
147,pereiro,angico,temp5,folha,RII,-0.3684210526
147,pereiro,cating,temp5,folha,RII,-0.5
147,pereiro,aroeira,temp5,folha,RII,0.4285714286
32,umbu,angico,temp5,folha,RII,0.3333333333
32,umbu,cating,temp5,folha,RII,0
32,umbu,aroeira,temp5,folha,RII,0.6
115,umbu,angico,temp5,folha,RII,0.6666666667
115,umbu,cating,temp5,folha,RII,0.5
115,umbu,aroeira,temp5,folha,RII,-0.3333333333
158,umbu,angico,temp5,folha,RII,0
158,umbu,cating,temp5,folha,RII,-0.5
158,umbu,aroeira,temp5,folha,RII,-0.1111111111
141,umbu,angico,temp5,folha,RII,0
141,umbu,cating,temp5,folha,RII,0
141,umbu,aroeira,temp5,folha,RII,0.1111111111
143,umbu,angico,temp5,folha,RII,0.7142857143
143,umbu,cating,temp5,folha,RII,0.5
143,umbu,aroeira,temp5,folha,RII,0.2
38,angico,angico,temp5,altura,RII,-0.0384615385
38,angico,cating,temp5,altura,RII,-0.2156862745
38,angico,aroeira,temp5,altura,RII,0.1014492754
111,angico,angico,temp5,altura,RII,0.5324675325
111,angico,cating,temp5,altura,RII,-0.2702702703
111,angico,aroeira,temp5,altura,RII,-0.2
58,angico,angico,temp5,altura,RII,-0.0833333333
58,angico,cating,temp5,altura,RII,-0.0153846154
58,angico,aroeira,temp5,altura,RII,-0.025
85,angico,angico,temp5,altura,RII,0.2054794521
85,angico,cating,temp5,altura,RII,0.4693877551
85,angico,aroeira,temp5,altura,RII,-0.03125
144,angico,angico,temp5,altura,RII,1
144,angico,cating,temp5,altura,RII,-0.1034482759
144,angico,aroeira,temp5,altura,RII,0
113,algodao,angico,temp5,altura,RII,-0.2989690722
113,algodao,cating,temp5,altura,RII,0.0566037736
113,algodao,aroeira,temp5,altura,RII,0.1733333333
123,algodao,angico,temp5,altura,RII,0.0149253731
123,algodao,cating,temp5,altura,RII,0
123,algodao,aroeira,temp5,altura,RII,-0.0909090909
122,algodao,angico,temp5,altura,RII,0.1470588235
122,algodao,cating,temp5,altura,RII,-0.0212765957
122,algodao,aroeira,temp5,altura,RII,0.1428571429
156,algodao,angico,temp5,altura,RII,0.064516129
156,algodao,cating,temp5,altura,RII,0.1081081081
156,algodao,aroeira,temp5,altura,RII,-0.0153846154
157,algodao,angico,temp5,altura,RII,0.2131147541
157,algodao,cating,temp5,altura,RII,-0.2244897959
157,algodao,aroeira,temp5,altura,RII,-0.0294117647
41,burra,angico,temp5,altura,RII,-1
41,burra,cating,temp5,altura,RII,0.1379310345
41,burra,aroeira,temp5,altura,RII,0.0877192982
102,burra,angico,temp5,altura,RII,0.2666666667
102,burra,cating,temp5,altura,RII,0.2075471698
102,burra,aroeira,temp5,altura,RII,0.0666666667
81,burra,angico,temp5,altura,RII,-0.1923076923
81,burra,cating,temp5,altura,RII,0.0769230769
81,burra,aroeira,temp5,altura,RII,0.1212121212
88,burra,angico,temp5,altura,RII,0.2542372881
88,burra,cating,temp5,altura,RII,0.3636363636
88,burra,aroeira,temp5,altura,RII,-0.0410958904
128,burra,angico,temp5,altura,RII,0.0465116279
128,burra,cating,temp5,altura,RII,0.1923076923
128,burra,aroeira,temp5,altura,RII,0.0571428571
30,catanduva,angico,temp5,altura,RII,-0.2222222222
30,catanduva,cating,temp5,altura,RII,0.0877192982
30,catanduva,aroeira,temp5,altura,RII,0.0786516854
43,catanduva,angico,temp5,altura,RII,0.0344827586
43,catanduva,cating,temp5,altura,RII,-0.1891891892
43,catanduva,aroeira,temp5,altura,RII,0.1641791045
108,catanduva,angico,temp5,altura,RII,1
108,catanduva,cating,temp5,altura,RII,0.0833333333
108,catanduva,aroeira,temp5,altura,RII,0.0294117647
65,catanduva,angico,temp5,altura,RII,0.25
65,catanduva,cating,temp5,altura,RII,0.1836734694
65,catanduva,aroeira,temp5,altura,RII,0.0909090909
131,catanduva,angico,temp5,altura,RII,0.1034482759
131,catanduva,cating,temp5,altura,RII,-0.1
131,catanduva,aroeira,temp5,altura,RII,-0.0704225352
21,catingueira,angico,temp5,altura,RII,0.1428571429
21,catingueira,cating,temp5,altura,RII,-0.0163934426
21,catingueira,aroeira,temp5,altura,RII,0.0491803279
35,catingueira,angico,temp5,altura,RII,0.1627906977
35,catingueira,cating,temp5,altura,RII,-0.3055555556
35,catingueira,aroeira,temp5,altura,RII,-0.0810810811
64,catingueira,angico,temp5,altura,RII,1
64,catingueira,cating,temp5,altura,RII,-0.3454545455
64,catingueira,aroeira,temp5,altura,RII,0.1168831169
95,catingueira,angico,temp5,altura,RII,0.0606060606
95,catingueira,cating,temp5,altura,RII,-0.0416666667
95,catingueira,aroeira,temp5,altura,RII,0.0133333333
127,catingueira,angico,temp5,altura,RII,-0.2222222222
127,catingueira,cating,temp5,altura,RII,0.0344827586
127,catingueira,aroeira,temp5,altura,RII,-0.1343283582
97,cumaru,angico,temp5,altura,RII,-0.156626506
97,cumaru,cating,temp5,altura,RII,0.0943396226
97,cumaru,aroeira,temp5,altura,RII,0.0877192982
149,cumaru,angico,temp5,altura,RII,1
149,cumaru,cating,temp5,altura,RII,-0.1340206186
149,cumaru,aroeira,temp5,altura,RII,-0.0422535211
100,cumaru,angico,temp5,altura,RII,1
100,cumaru,cating,temp5,altura,RII,0.0357142857
100,cumaru,aroeira,temp5,altura,RII,-0.03125
53,cumaru,angico,temp5,altura,RII,1
53,cumaru,cating,temp5,altura,RII,0.0285714286
53,cumaru,aroeira,temp5,altura,RII,0.0461538462
23,cumaru,angico,temp5,altura,RII,0.0508474576
23,cumaru,cating,temp5,altura,RII,-0.1071428571
23,cumaru,aroeira,temp5,altura,RII,-0.2380952381
138,favelinha,angico,temp5,altura,RII,-0.08
138,favelinha,cating,temp5,altura,RII,-0.2134831461
138,favelinha,aroeira,temp5,altura,RII,-0.0322580645
124,favelinha,angico,temp5,altura,RII,1
124,favelinha,cating,temp5,altura,RII,-0.0454545455
124,favelinha,aroeira,temp5,altura,RII,0.0265486726
153,favelinha,angico,temp5,altura,RII,0.2615384615
153,favelinha,cating,temp5,altura,RII,0.1538461538
153,favelinha,aroeira,temp5,altura,RII,0.1176470588
154,favelinha,angico,temp5,altura,RII,0.0571428571
154,favelinha,cating,temp5,altura,RII,0.0333333333
154,favelinha,aroeira,temp5,altura,RII,0.2
155,favelinha,angico,temp5,altura,RII,1
155,favelinha,cating,temp5,altura,RII,0.0697674419
155,favelinha,aroeira,temp5,altura,RII,0
24,feijao,angico,temp5,altura,RII,1
24,feijao,cating,temp5,altura,RII,0.2156862745
24,feijao,aroeira,temp5,altura,RII,1
67,feijao,angico,temp5,altura,RII,-1
67,feijao,cating,temp5,altura,RII,0.2452830189
67,feijao,aroeira,temp5,altura,RII,-0.0461538462
75,feijao,angico,temp5,altura,RII,0.1272727273
75,feijao,cating,temp5,altura,RII,0
75,feijao,aroeira,temp5,altura,RII,-0.0227272727
80,feijao,angico,temp5,altura,RII,1
80,feijao,cating,temp5,altura,RII,0.16
80,feijao,aroeira,temp5,altura,RII,-1
134,feijao,angico,temp5,altura,RII,-0.0625
134,feijao,cating,temp5,altura,RII,0.347826087
134,feijao,aroeira,temp5,altura,RII,0.1014492754
27,imbiratanha,angico,temp5,altura,RII,0.1044776119
27,imbiratanha,cating,temp5,altura,RII,0.0566037736
27,imbiratanha,aroeira,temp5,altura,RII,0.0149253731
150,imbiratanha,angico,temp5,altura,RII,-0.1
150,imbiratanha,cating,temp5,altura,RII,-0.1538461538
150,imbiratanha,aroeira,temp5,altura,RII,-0.0666666667
73,imbiratanha,angico,temp5,altura,RII,0.2
73,imbiratanha,cating,temp5,altura,RII,-0.3939393939
73,imbiratanha,aroeira,temp5,altura,RII,0.1267605634
78,imbiratanha,angico,temp5,altura,RII,-0.164556962
78,imbiratanha,cating,temp5,altura,RII,0.0243902439
78,imbiratanha,aroeira,temp5,altura,RII,-0.1142857143
160,imbiratanha,angico,temp5,altura,RII,-0.1746031746
160,imbiratanha,cating,temp5,altura,RII,0
160,imbiratanha,aroeira,temp5,altura,RII,0.1940298507
57,imburana,angico,temp5,altura,RII,0
57,imburana,cating,temp5,altura,RII,0.0212765957
57,imburana,aroeira,temp5,altura,RII,-0.0793650794
151,imburana,angico,temp5,altura,RII,-0.1698113208
151,imburana,cating,temp5,altura,RII,0.3333333333
151,imburana,aroeira,temp5,altura,RII,0.0617283951
74,imburana,angico,temp5,altura,RII,1
74,imburana,cating,temp5,altura,RII,-0.1162790698
74,imburana,aroeira,temp5,altura,RII,-0.12
76,imburana,angico,temp5,altura,RII,1
76,imburana,cating,temp5,altura,RII,0.25
76,imburana,aroeira,temp5,altura,RII,-1
159,imburana,angico,temp5,altura,RII,0
159,imburana,cating,temp5,altura,RII,-0.1111111111
159,imburana,aroeira,temp5,altura,RII,-0.0588235294
34,ipe,angico,temp5,altura,RII,-0.2173913043
34,ipe,cating,temp5,altura,RII,-0.1666666667
34,ipe,aroeira,temp5,altura,RII,-0.0985915493
112,ipe,angico,temp5,altura,RII,-0.0476190476
112,ipe,cating,temp5,altura,RII,0.1836734694
112,ipe,aroeira,temp5,altura,RII,0.0144927536
55,ipe,angico,temp5,altura,RII,1
55,ipe,cating,temp5,altura,RII,-0.25
55,ipe,aroeira,temp5,altura,RII,-0.2054794521
132,ipe,angico,temp5,altura,RII,-0.0545454545
132,ipe,cating,temp5,altura,RII,0.2380952381
132,ipe,aroeira,temp5,altura,RII,0.1111111111
118,ipe,angico,temp5,altura,RII,-0.4430379747
118,ipe,cating,temp5,altura,RII,0.0476190476
118,ipe,aroeira,temp5,altura,RII,0
130,juca,angico,temp5,altura,RII,-0.2142857143
130,juca,cating,temp5,altura,RII,-0.2336448598
130,juca,aroeira,temp5,altura,RII,-0.1470588235
136,juca,angico,temp5,altura,RII,-0.1290322581
136,juca,cating,temp5,altura,RII,0.0869565217
136,juca,aroeira,temp5,altura,RII,0.0724637681
139,juca,angico,temp5,altura,RII,-0.0447761194
139,juca,cating,temp5,altura,RII,0.0869565217
139,juca,aroeira,temp5,altura,RII,0.0724637681
145,juca,angico,temp5,altura,RII,-0.0153846154
145,juca,cating,temp5,altura,RII,0.0357142857
145,juca,aroeira,temp5,altura,RII,-0.0422535211
148,juca,angico,temp5,altura,RII,-0.0606060606
148,juca,cating,temp5,altura,RII,-0.3483146067
148,juca,aroeira,temp5,altura,RII,0.0793650794
46,jubranca,angico,temp5,altura,RII,0
46,jubranca,cating,temp5,altura,RII,-0.0416666667
46,jubranca,aroeira,temp5,altura,RII,0.1290322581
19,jubranca,angico,temp5,altura,RII,-1
19,jubranca,cating,temp5,altura,RII,-0.2222222222
19,jubranca,aroeira,temp5,altura,RII,0
56,jubranca,angico,temp5,altura,RII,-0.1267605634
56,jubranca,cating,temp5,altura,RII,-0.1304347826
56,jubranca,aroeira,temp5,altura,RII,0.027027027
70,jubranca,angico,temp5,altura,RII,0.298245614
70,jubranca,cating,temp5,altura,RII,0.2820512821
70,jubranca,aroeira,temp5,altura,RII,-0.1794871795
68,jubranca,angico,temp5,altura,RII,-0.1428571429
68,jubranca,cating,temp5,altura,RII,0.1923076923
68,jubranca,aroeira,temp5,altura,RII,-0.1641791045
22,jupreta,angico,temp5,altura,RII,0.3698630137
22,jupreta,cating,temp5,altura,RII,-0.3018867925
22,jupreta,aroeira,temp5,altura,RII,-0.0447761194
98,jupreta,angico,temp5,altura,RII,-0.2368421053
98,jupreta,cating,temp5,altura,RII,0.0704225352
98,jupreta,aroeira,temp5,altura,RII,0.0303030303
20,jupreta,angico,temp5,altura,RII,1
20,jupreta,cating,temp5,altura,RII,0.125
20,jupreta,aroeira,temp5,altura,RII,0
126,jupreta,angico,temp5,altura,RII,0.0196078431
126,jupreta,cating,temp5,altura,RII,0.1666666667
126,jupreta,aroeira,temp5,altura,RII,-0.1692307692
125,jupreta,angico,temp5,altura,RII,1
125,jupreta,cating,temp5,altura,RII,-0.1555555556
125,jupreta,aroeira,temp5,altura,RII,-0.0357142857
25,marmeleiro,angico,temp5,altura,RII,0.1044776119
25,marmeleiro,cating,temp5,altura,RII,-0.0181818182
25,marmeleiro,aroeira,temp5,altura,RII,0.7894736842
48,marmeleiro,angico,temp5,altura,RII,-0.4426229508
48,marmeleiro,cating,temp5,altura,RII,-0.0769230769
48,marmeleiro,aroeira,temp5,altura,RII,0.0526315789
51,marmeleiro,angico,temp5,altura,RII,0.0873786408
51,marmeleiro,cating,temp5,altura,RII,0.0746268657
51,marmeleiro,aroeira,temp5,altura,RII,1
61,marmeleiro,angico,temp5,altura,RII,-0.0204081633
61,marmeleiro,cating,temp5,altura,RII,0.2
61,marmeleiro,aroeira,temp5,altura,RII,0.1641791045
72,marmeleiro,angico,temp5,altura,RII,0.5517241379
72,marmeleiro,cating,temp5,altura,RII,0.1111111111
72,marmeleiro,aroeira,temp5,altura,RII,-0.1807228916
62,mofumbo,angico,temp5,altura,RII,1
62,mofumbo,cating,temp5,altura,RII,0.2830188679
