plot,nurse,target,tempo,altura,folha
75,feijao,cating,temp2,0.0357142857,0
75,feijao,cating,temp3,0.0344827586,0.6
75,feijao,cating,temp4,0,0.6
75,feijao,cating,temp5,0,0.6
75,feijao,cating,temp6,0.0344827586,0.6
75,feijao,cating,temp7,0.0169491525,0
75,feijao,cating,temp8,0,0
75,feijao,cating,temp9,1,1
76,imburana,angico,temp1,-0.1428571429,-0.3076923077
76,imburana,angico,temp2,-0.1470588235,0.3333333333
76,imburana,angico,temp3,-0.1470588235,0.5555555556
76,imburana,angico,temp4,1,1
76,imburana,angico,temp5,1,1
76,imburana,angico,temp6,1,1
76,imburana,angico,temp7,1,1
76,imburana,angico,temp8,1,1
76,imburana,angico,temp9,1,1
76,imburana,aroeira,temp1,0.025,0.2380952381
76,imburana,aroeira,temp2,0.0379746835,0.2
76,imburana,aroeira,temp3,0.0526315789,0.0909090909
76,imburana,aroeira,temp4,0.0886075949,-0.3333333333
76,imburana,aroeira,temp5,-1,-1
76,imburana,aroeira,temp6,-1,-1
76,imburana,aroeira,temp7,-1,-1
76,imburana,aroeira,temp8,-1,-1
76,imburana,aroeira,temp9,-1,-1
76,imburana,cating,temp1,0.2244897959,-0.2
76,imburana,cating,temp2,0.347826087,-0.3333333333
76,imburana,cating,temp3,0.2916666667,-0.3333333333
76,imburana,cating,temp4,0.2244897959,-0.7142857143
76,imburana,cating,temp5,0.25,-0.4285714286
76,imburana,cating,temp6,0.25,-0.6666666667
76,imburana,cating,temp7,0.24,-0.5
76,imburana,cating,temp8,0.3333333333,0
76,imburana,cating,temp9,0,0.3191489362
78,imbiratanha,angico,temp1,-0.1707317073,-0.1111111111
78,imbiratanha,angico,temp2,-0.1428571429,0
78,imbiratanha,angico,temp3,-0.1428571429,0.7142857143
78,imbiratanha,angico,temp4,-0.1842105263,0.7142857143
78,imbiratanha,angico,temp5,-0.164556962,0.6666666667
78,imbiratanha,angico,temp6,-0.164556962,0
78,imbiratanha,angico,temp7,-0.1538461538,0
78,imbiratanha,angico,temp8,-0.164556962,0
78,imbiratanha,angico,temp9,0,-0.164556962
78,imbiratanha,aroeira,temp1,-0.1232876712,-0.1
78,imbiratanha,aroeira,temp2,-0.1014492754,-0.75
78,imbiratanha,aroeira,temp3,-0.1267605634,0
78,imbiratanha,aroeira,temp4,-0.1142857143,-0.6
78,imbiratanha,aroeira,temp5,-0.1142857143,-0.6
78,imbiratanha,aroeira,temp6,-0.1267605634,-0.6
78,imbiratanha,aroeira,temp7,-0.1142857143,-0.5
78,imbiratanha,aroeira,temp8,-0.1506849315,-0.5
78,imbiratanha,aroeira,temp9,0,-0.1428571429
78,imbiratanha,cating,temp1,-0.0769230769,0.0909090909
78,imbiratanha,cating,temp2,0,0.2727272727
78,imbiratanha,cating,temp3,-0.027027027,0.2727272727
78,imbiratanha,cating,temp4,-0.0526315789,0.2727272727
78,imbiratanha,cating,temp5,0.0243902439,0
78,imbiratanha,cating,temp6,0.0243902439,-0.1428571429
78,imbiratanha,cating,temp7,0.0243902439,-0.3333333333
78,imbiratanha,cating,temp8,0.05,-0.5
78,imbiratanha,cating,temp9,1,1
79,mororo,angico,temp1,-0.4468085106,-0.1666666667
79,mororo,angico,temp2,-0.4347826087,0
79,mororo,angico,temp3,-0.3777777778,0
79,mororo,angico,temp4,-0.4222222222,0.2
79,mororo,angico,temp5,-0.3953488372,0.2
79,mororo,angico,temp6,-0.488372093,0.2
79,mororo,angico,temp7,1,1
79,mororo,angico,temp8,1,1
79,mororo,angico,temp9,1,1
79,mororo,aroeira,temp1,0.014084507,0.1428571429
79,mororo,aroeira,temp2,0,0.3333333333
79,mororo,aroeira,temp3,0.0144927536,-0.6
79,mororo,aroeira,temp4,-0.014084507,0
79,mororo,aroeira,temp5,0.014084507,0
79,mororo,aroeira,temp6,-0.0071942446,0
79,mororo,aroeira,temp7,-0.1612903226,0
79,mororo,aroeira,temp8,0.014084507,0
79,mororo,aroeira,temp9,0.3333333333,0.014084507
79,mororo,cating,temp1,0.0158730159,0.1666666667
79,mororo,cating,temp2,0.0344827586,0.25
79,mororo,cating,temp3,0.0169491525,-0.3333333333
79,mororo,cating,temp4,0,0
79,mororo,cating,temp5,-0.0163934426,0.5
79,mororo,cating,temp6,0.0163934426,0
79,mororo,cating,temp7,1,1
79,mororo,cating,temp8,1,1
79,mororo,cating,temp9,1,1
80,feijao,angico,temp1,-0.3548387097,-0.2727272727
80,feijao,angico,temp2,-0.3333333333,-0.4
80,feijao,angico,temp3,-0.3,-0.2
80,feijao,angico,temp4,-0.3442622951,-0.5555555556
80,feijao,angico,temp5,1,1
80,feijao,angico,temp6,1,1
80,feijao,angico,temp7,1,1
80,feijao,angico,temp8,0,0
80,feijao,angico,temp9,0,0
80,feijao,aroeira,temp1,0.1320754717,-0.0666666667
80,feijao,aroeira,temp2,0.0769230769,-0.0769230769
80,feijao,aroeira,temp3,0.1020408163,0.7142857143
80,feijao,aroeira,temp4,0.1153846154,0
80,feijao,aroeira,temp5,-1,-1
80,feijao,aroeira,temp6,-1,-1
80,feijao,aroeira,temp7,-1,-1
80,feijao,aroeira,temp8,-1,-1
80,feijao,aroeira,temp9,-1,-1
80,feijao,cating,temp1,0.16,0
80,feijao,cating,temp2,0.16,0.1428571429
80,feijao,cating,temp3,0.1666666667,0
80,feijao,cating,temp4,0.1428571429,0
80,feijao,cating,temp5,0.16,0
80,feijao,cating,temp6,0.12,0.3333333333
80,feijao,cating,temp7,0.1428571429,0
80,feijao,cating,temp8,-1,-1
80,feijao,cating,temp9,0,0
81,burra,angico,temp1,-0.1481481481,0.0526315789
81,burra,angico,temp2,-0.2075471698,-0.0588235294
81,burra,angico,temp3,-0.1923076923,-0.1111111111
81,burra,angico,temp4,-0.1923076923,-0.5
81,burra,angico,temp5,-0.1923076923,-0.5
81,burra,angico,temp6,-0.1698113208,-0.5
81,burra,angico,temp7,-0.1698113208,-0.3333333333
81,burra,angico,temp8,-1,-1
81,burra,angico,temp9,-1,-1
81,burra,aroeira,temp1,0.0909090909,-0.1
81,burra,aroeira,temp2,0.1212121212,-0.1
81,burra,aroeira,temp3,0.1076923077,-0.2727272727
81,burra,aroeira,temp4,0.1875,-0.2
81,burra,aroeira,temp5,0.1212121212,0
81,burra,aroeira,temp6,0.1343283582,0.3333333333
81,burra,aroeira,temp7,0.1343283582,0.3333333333
81,burra,aroeira,temp8,0.1212121212,0.3333333333
81,burra,aroeira,temp9,0,0.1212121212
81,burra,cating,temp1,0.1052631579,-0.1111111111
81,burra,cating,temp2,0.1794871795,-0.1111111111
81,burra,cating,temp3,0.1052631579,-0.2
81,burra,cating,temp4,0.1578947368,-0.2
81,burra,cating,temp5,0.0769230769,-0.5
81,burra,cating,temp6,0.1052631579,-0.3333333333
81,burra,cating,temp7,0.1,0
81,burra,cating,temp8,0.1,0
81,burra,cating,temp9,0,0.1351351351
82,pereiro,angico,temp1,0.0630630631,0.0833333333
82,pereiro,angico,temp2,0.0654205607,0.28
82,pereiro,angico,temp3,0.0740740741,0.0526315789
82,pereiro,angico,temp4,0.0555555556,0.4285714286
82,pereiro,angico,temp5,0.0841121495,0.5
82,pereiro,angico,temp6,0.0825688073,0.3333333333
82,pereiro,angico,temp7,0.0727272727,-0.3333333333
82,pereiro,angico,temp8,0.0740740741,0
82,pereiro,angico,temp9,-0.3333333333,0.0727272727
82,pereiro,aroeira,temp1,-0.0810810811,-0.0810810811
82,pereiro,aroeira,temp2,-0.0540540541,-0.1739130435
82,pereiro,aroeira,temp3,-0.0933333333,0.4
82,pereiro,aroeira,temp4,-0.0933333333,0.2
82,pereiro,aroeira,temp5,-0.0933333333,0.25
82,pereiro,aroeira,temp6,-0.12,0
82,pereiro,aroeira,temp7,-0.12,0.3333333333
82,pereiro,aroeira,temp8,-0.1081081081,0.3333333333
82,pereiro,aroeira,temp9,1,1
82,pereiro,cating,temp1,-0.137254902,-0.4285714286
82,pereiro,cating,temp2,-0.12,-0.4285714286
82,pereiro,cating,temp3,-0.12,-0.4285714286
82,pereiro,cating,temp4,-0.16,-0.3333333333
82,pereiro,cating,temp5,-0.12,-0.3333333333
82,pereiro,cating,temp6,-0.1304347826,-0.6
82,pereiro,cating,temp7,-0.1764705882,-0.3333333333
82,pereiro,cating,temp8,1,1
82,pereiro,cating,temp9,1,1
84,mororo,angico,temp1,0.0303030303,0
84,mororo,angico,temp2,0.0153846154,0
84,mororo,angico,temp3,0,0
84,mororo,angico,temp4,-0.0158730159,-0.5
84,mororo,angico,temp5,-0.0153846154,-0.5
84,mororo,angico,temp6,-0.0153846154,0
84,mororo,angico,temp7,-0.007751938,0
84,mororo,angico,temp8,0,0
84,mororo,angico,temp9,0,0.0153846154
84,mororo,aroeira,temp1,-0.0617283951,0
84,mororo,aroeira,temp2,-0.0632911392,0
84,mororo,aroeira,temp3,-0.0886075949,0
84,mororo,aroeira,temp4,-0.0886075949,-0.1111111111
84,mororo,aroeira,temp5,-0.0886075949,0.1428571429
84,mororo,aroeira,temp6,-0.075,0.2
84,mororo,aroeira,temp7,-0.075,0.2
84,mororo,aroeira,temp8,-0.1025641026,-0.3333333333
84,mororo,aroeira,temp9,0,-0.2835820896
84,mororo,cating,temp1,0.2558139535,-0.25
84,mororo,cating,temp2,0.2380952381,-0.25
84,mororo,cating,temp3,0.2558139535,-0.6
84,mororo,cating,temp4,0.2272727273,-0.6
84,mororo,cating,temp5,0.2857142857,-0.5
84,mororo,cating,temp6,0.2558139535,0
84,mororo,cating,temp7,0.2380952381,0
84,mororo,cating,temp8,-1,-1
84,mororo,cating,temp9,-1,-1
85,angico,angico,temp1,0.3432835821,-0.1111111111
85,angico,angico,temp2,0.1830985915,-0.1111111111
85,angico,angico,temp3,0.2285714286,-0.1111111111
85,angico,angico,temp4,0.1748251748,-0.1111111111
85,angico,angico,temp5,0.2054794521,-0.1428571429
85,angico,angico,temp6,0.2054794521,-0.6
85,angico,angico,temp7,1,1
85,angico,angico,temp8,1,0
85,angico,angico,temp9,1,1
85,angico,aroeira,temp1,0.0144927536,-0.1818181818
85,angico,aroeira,temp2,-0.03125,-0.1304347826
85,angico,aroeira,temp3,-0.1525423729,-0.2
85,angico,aroeira,temp4,0.0149253731,-0.1111111111
85,angico,aroeira,temp5,-0.03125,0
85,angico,aroeira,temp6,-0.1379310345,-0.5
85,angico,aroeira,temp7,-0.1333333333,-0.3333333333
85,angico,aroeira,temp8,-0.1333333333,-0.3333333333
85,angico,aroeira,temp9,0,-0.0566037736
85,angico,cating,temp1,0.4615384615,0
85,angico,cating,temp2,0.4285714286,0
85,angico,cating,temp3,0.4222222222,-0.4285714286
85,angico,cating,temp4,0.44,-0.25
85,angico,cating,temp5,0.4693877551,0
85,angico,cating,temp6,0.4117647059,0.5
85,angico,cating,temp7,0.4285714286,0.3333333333
85,angico,cating,temp8,0.44,0
85,angico,cating,temp9,0,0.4
88,burra,angico,temp1,0.2333333333,0.2727272727
88,burra,angico,temp2,0.2258064516,0.2727272727
88,burra,angico,temp3,0.2666666667,-0.6
88,burra,angico,temp4,0.2542372881,-0.5
88,burra,angico,temp5,0.2542372881,-0.6
88,burra,angico,temp6,0.2520325203,-0.3333333333
88,burra,angico,temp7,0.2459016393,0
88,burra,angico,temp8,0.2666666667,0
88,burra,angico,temp9,0,0.2258064516
88,burra,aroeira,temp1,-0.04,0.0476190476
88,burra,aroeira,temp2,-0.0684931507,0.0909090909
88,burra,aroeira,temp3,-0.0410958904,0
88,burra,aroeira,temp4,-0.0540540541,0.5
88,burra,aroeira,temp5,-0.0410958904,0.6
88,burra,aroeira,temp6,-0.0540540541,0
88,burra,aroeira,temp7,-0.0540540541,0
88,burra,aroeira,temp8,-0.04,0
88,burra,aroeira,temp9,0,-0.04
88,burra,cating,temp1,0.3043478261,0.1111111111
88,burra,cating,temp2,0.2444444444,0.1428571429
88,burra,cating,temp3,0.2857142857,0.1428571429
88,burra,cating,temp4,0.3333333333,-0.5
88,burra,cating,temp5,0.3636363636,-0.5
88,burra,cating,temp6,0.347826087,-0.3333333333
88,burra,cating,temp7,0.4285714286,0
88,burra,cating,temp8,0.3333333333,0
88,burra,cating,temp9,0,0.380952381
93,mororo,angico,temp1,0.25,0.4782608696
93,mororo,angico,temp2,0.2063492063,0.3333333333
93,mororo,angico,temp3,0.2307692308,0.6
93,mororo,angico,temp4,0.21875,0
93,mororo,angico,temp5,0.2121212121,0.5
93,mororo,angico,temp6,0.3225806452,0
93,mororo,angico,temp7,0.2307692308,0.3333333333
93,mororo,angico,temp8,1,1
93,mororo,angico,temp9,1,1
93,mororo,aroeira,temp1,-0.0344827586,-0.1764705882
93,mororo,aroeira,temp2,-0.1692307692,-0.1764705882
93,mororo,aroeira,temp3,-0.1142857143,0.5
93,mororo,aroeira,temp4,-0.1532846715,0.3333333333
93,mororo,aroeira,temp5,-0.1470588235,0.5
93,mororo,aroeira,temp6,-0.1304347826,0.3333333333
93,mororo,aroeira,temp7,-0.1470588235,0.3333333333
93,mororo,aroeira,temp8,0.0169491525,0.3333333333
93,mororo,aroeira,temp9,0.3333333333,-0.1142857143
93,mororo,cating,temp1,0.38,0.0666666667
93,mororo,cating,temp2,0.3333333333,0.0666666667
93,mororo,cating,temp3,0.2929292929,-0.0909090909
93,mororo,cating,temp4,0.2929292929,-0.3333333333
93,mororo,cating,temp5,0.32,-0.1428571429
93,mororo,cating,temp6,0.32,0.2
93,mororo,cating,temp7,0.3265306122,-0.2
93,mororo,cating,temp8,0.3131313131,0
93,mororo,cating,temp9,0,0.306122449
95,catingueira,angico,temp1,0,0.2258064516
95,catingueira,angico,temp2,0.0909090909,0.2666666667
95,catingueira,angico,temp3,0.1044776119,0.3684210526
95,catingueira,angico,temp4,0.0746268657,0.2941176471
95,catingueira,angico,temp5,0.0606060606,0.2
95,catingueira,angico,temp6,0.0461538462,-0.3333333333
95,catingueira,angico,temp7,0.0746268657,-0.3333333333
95,catingueira,angico,temp8,0.0746268657,-0.3333333333
95,catingueira,angico,temp9,0,0.0447761194
95,catingueira,aroeira,temp1,-0.0540540541,0.1
95,catingueira,aroeira,temp2,-0.012987013,0.1
95,catingueira,aroeira,temp3,0.04,0.7777777778
95,catingueira,aroeira,temp4,0.0277777778,0.6666666667
95,catingueira,aroeira,temp5,0.0133333333,0.5
95,catingueira,aroeira,temp6,0.027027027,0
95,catingueira,aroeira,temp7,0.0133333333,0
95,catingueira,aroeira,temp8,0.0263157895,0
95,catingueira,aroeira,temp9,0,0.0133333333
95,catingueira,cating,temp1,0,0
95,catingueira,cating,temp2,-0.0434782609,0
95,catingueira,cating,temp3,-0.0212765957,0.5
95,catingueira,cating,temp4,-0.0212765957,0.3333333333
95,catingueira,cating,temp5,-0.0416666667,0.3333333333
95,catingueira,cating,temp6,0,0
95,catingueira,cating,temp7,-0.0212765957,0
95,catingueira,cating,temp8,0,0
95,catingueira,cating,temp9,0,0
97,cumaru,angico,temp1,-0.1058823529,-0.1
97,cumaru,angico,temp2,-0.1358024691,0.125
97,cumaru,angico,temp3,-0.1951219512,0
97,cumaru,angico,temp4,-0.156626506,0.5
97,cumaru,angico,temp5,-0.156626506,0.6666666667
97,cumaru,angico,temp6,-0.156626506,0.6666666667
97,cumaru,angico,temp7,-0.1358024691,0.3333333333
97,cumaru,angico,temp8,-0.1764705882,0
97,cumaru,angico,temp9,0,-0.1707317073
97,cumaru,aroeira,temp1,0.03125,0
97,cumaru,aroeira,temp2,0.1228070175,0
97,cumaru,aroeira,temp3,0.1228070175,0.25
97,cumaru,aroeira,temp4,0.0847457627,0.1578947368
97,cumaru,aroeira,temp5,0.0877192982,0.5555555556
97,cumaru,aroeira,temp6,0.1071428571,0.7142857143
97,cumaru,aroeira,temp7,0.1228070175,0.6666666667
97,cumaru,aroeira,temp8,0.1071428571,0.6
97,cumaru,aroeira,temp9,0.3333333333,0.0877192982
97,cumaru,cating,temp1,0,0.1428571429
97,cumaru,cating,temp2,0.12,0.1428571429
97,cumaru,cating,temp3,0.125,0.1428571429
97,cumaru,cating,temp4,-0.1111111111,0.6
97,cumaru,cating,temp5,0.0943396226,0.2
97,cumaru,cating,temp6,0.0416666667,0.3333333333
97,cumaru,cating,temp7,0.0943396226,0
97,cumaru,cating,temp8,0.0769230769,0
97,cumaru,cating,temp9,1,1
98,jupreta,angico,temp1,0.3947368421,-0.1428571429
98,jupreta,angico,temp2,0.3333333333,-0.2307692308
98,jupreta,angico,temp3,0.3243243243,0.1111111111
98,jupreta,angico,temp4,0.3333333333,-0.0909090909
98,jupreta,angico,temp5,-0.2368421053,0.0909090909
98,jupreta,angico,temp6,0.3513513514,0
98,jupreta,angico,temp7,0.3421052632,-0.6666666667
98,jupreta,angico,temp8,0.2272727273,-0.6
98,jupreta,angico,temp9,0,0.3513513514
98,jupreta,aroeira,temp1,0.0434782609,-0.1428571429
98,jupreta,aroeira,temp2,0.0540540541,-0.25
98,jupreta,aroeira,temp3,0.0704225352,-0.1428571429
98,jupreta,aroeira,temp4,0.0540540541,-0.1764705882
98,jupreta,aroeira,temp5,0.0303030303,0
98,jupreta,aroeira,temp6,0.0571428571,0
98,jupreta,aroeira,temp7,0.0571428571,0
98,jupreta,aroeira,temp8,0.0728476821,0
98,jupreta,aroeira,temp9,0,0.0833333333
98,jupreta,cating,temp1,-0.4947368421,-0.3846153846
98,jupreta,cating,temp2,-0.4838709677,-0.3333333333
98,jupreta,cating,temp3,-0.5483870968,-0.4545454545
98,jupreta,cating,temp4,-0.5268817204,-0.3333333333
98,jupreta,cating,temp5,0.0704225352,0.6
98,jupreta,cating,temp6,-0.5280898876,0
98,jupreta,cating,temp7,-0.5,0
98,jupreta,cating,temp8,-0.4893617021,0
98,jupreta,cating,temp9,0,-0.5106382979
100,cumaru,angico,temp1,-0.1666666667,0.25
100,cumaru,angico,temp2,-0.1604938272,-0.0526315789
100,cumaru,angico,temp3,-0.164556962,0.3333333333
100,cumaru,angico,temp4,-0.1851851852,0
100,cumaru,angico,temp5,1,1
100,cumaru,angico,temp6,1,1
100,cumaru,angico,temp7,1,1
100,cumaru,angico,temp8,1,1
100,cumaru,angico,temp9,1,1
100,cumaru,aroeira,temp1,0.0149253731,0.0526315789
100,cumaru,aroeira,temp2,-0.0277777778,0.0526315789
100,cumaru,aroeira,temp3,0.0434782609,0.25
100,cumaru,aroeira,temp4,0.0724637681,0.4285714286
100,cumaru,aroeira,temp5,-0.03125,0.3333333333
100,cumaru,aroeira,temp6,-1,-1
100,cumaru,aroeira,temp7,-1,-1
100,cumaru,aroeira,temp8,-1,-1
100,cumaru,aroeira,temp9,0,0
100,cumaru,cating,temp1,0,-0.2727272727
100,cumaru,cating,temp2,-0.0508474576,-0.3333333333
100,cumaru,cating,temp3,0,-0.2
100,cumaru,cating,temp4,0,-0.3333333333
100,cumaru,cating,temp5,0.0357142857,-0.8
100,cumaru,cating,temp6,0.0357142857,0
100,cumaru,cating,temp7,-0.0181818182,0
100,cumaru,cating,temp8,0.0175438596,0
100,cumaru,cating,temp9,0,-0.0181818182
101,pereiro,angico,temp1,-0.0144927536,0.1818181818
101,pereiro,angico,temp2,-0.0153846154,0.4117647059
101,pereiro,angico,temp3,-0.0153846154,0.3333333333
101,pereiro,angico,temp4,-0.0294117647,0.1428571429
101,pereiro,angico,temp5,0.0149253731,0
101,pereiro,angico,temp6,0,0
101,pereiro,angico,temp7,-0.0149253731,0
101,pereiro,angico,temp8,-0.0447761194,0
101,pereiro,angico,temp9,0,0.0149253731
101,pereiro,aroeira,temp1,0,-0.1
101,pereiro,aroeira,temp2,-0.0769230769,-0.0526315789
101,pereiro,aroeira,temp3,-0.027027027,-0.0526315789
101,pereiro,aroeira,temp4,-0.0136986301,-0.1666666667
101,pereiro,aroeira,temp5,-0.0422535211,0
101,pereiro,aroeira,temp6,-0.0277777778,-0.1428571429
101,pereiro,aroeira,temp7,-0.027027027,0
101,pereiro,aroeira,temp8,-0.0410958904,0
101,pereiro,aroeira,temp9,0,-0.0410958904
101,pereiro,cating,temp1,-0.1428571429,0.2
101,pereiro,cating,temp2,-0.2222222222,0.5
101,pereiro,cating,temp3,-0.1785714286,0.5
101,pereiro,cating,temp4,-0.2142857143,0.5
101,pereiro,cating,temp5,-0.186440678,0.4285714286
101,pereiro,cating,temp6,-0.1929824561,0.4285714286
101,pereiro,cating,temp7,-0.2363636364,0
101,pereiro,cating,temp8,1,1
101,pereiro,cating,temp9,1,1
102,burra,angico,temp1,0.2272727273,0.3571428571
102,burra,angico,temp2,0.2307692308,0.4285714286
102,burra,angico,temp3,0.2134831461,-0.6666666667
102,burra,angico,temp4,0.2307692308,0
102,burra,angico,temp5,0.2666666667,0
102,burra,angico,temp6,0.2272727273,0
102,burra,angico,temp7,0.2222222222,0
102,burra,angico,temp8,0.2222222222,0
102,burra,angico,temp9,0,0.2359550562
102,burra,aroeira,temp1,0.2615384615,0.1764705882
102,burra,aroeira,temp2,0.04,0.125
102,burra,aroeira,temp3,0.014084507,-0.7777777778
102,burra,aroeira,temp4,0.04,-0.6
102,burra,aroeira,temp5,0.0666666667,-0.6
102,burra,aroeira,temp6,0.027027027,-0.5
102,burra,aroeira,temp7,0.012987013,-0.5
102,burra,aroeira,temp8,0.0263157895,-0.5
102,burra,aroeira,temp9,0,0.04
102,burra,cating,temp1,-0.014084507,0
102,burra,cating,temp2,0.1272727273,-0.25
102,burra,cating,temp3,0.1481481481,-0.25
102,burra,cating,temp4,0.0847457627,-0.25
102,burra,cating,temp5,0.2075471698,-0.5
102,burra,cating,temp6,0.1,-0.5
102,burra,cating,temp7,0.1034482759,0
102,burra,cating,temp8,0.1186440678,0
102,burra,cating,temp9,0,0.0877192982
108,catanduva,angico,temp1,0.1481481481,-0.125
108,catanduva,angico,temp2,0.137254902,-0.0526315789
108,catanduva,angico,temp3,0.1153846154,-0.1764705882
108,catanduva,angico,temp4,1,1
108,catanduva,angico,temp5,1,1
108,catanduva,angico,temp6,1,1
108,catanduva,angico,temp7,1,1
108,catanduva,angico,temp8,1,0
108,catanduva,angico,temp9,1,1
108,catanduva,aroeira,temp1,-0.0303030303,-0.0476190476
108,catanduva,aroeira,temp2,0.0285714286,0
108,catanduva,aroeira,temp3,0.1940298507,-0.0526315789
108,catanduva,aroeira,temp4,0.0149253731,-0.75
108,catanduva,aroeira,temp5,0.0294117647,0
108,catanduva,aroeira,temp6,0.0144927536,0
108,catanduva,aroeira,temp7,0.0144927536,0
108,catanduva,aroeira,temp8,0.0294117647,0
108,catanduva,aroeira,temp9,0,0.0149253731
108,catanduva,cating,temp1,0.1020408163,0.25
108,catanduva,cating,temp2,0.0833333333,0.25
108,catanduva,cating,temp3,0.1304347826,0.25
108,catanduva,cating,temp4,0.0638297872,0.25
108,catanduva,cating,temp5,0.0833333333,0.4285714286
108,catanduva,cating,temp6,0.0909090909,0.5
108,catanduva,cating,temp7,1,1
108,catanduva,cating,temp8,1,0
108,catanduva,cating,temp9,1,1
110,paubranco,angico,temp1,0.05,0.0833333333
110,paubranco,angico,temp2,0.6538461538,-0.1
110,paubranco,angico,temp3,0.1025641026,0.0909090909
110,paubranco,angico,temp4,0.0632911392,-0.1111111111
110,paubranco,angico,temp5,0.0769230769,0.5
110,paubranco,angico,temp6,0.0512820513,0
110,paubranco,angico,temp7,0.1,0
110,paubranco,angico,temp8,0.1111111111,0
110,paubranco,angico,temp9,0,0.1025641026
110,paubranco,aroeira,temp1,0.0847457627,0.0833333333
110,paubranco,aroeira,temp2,0.0149253731,0.0833333333
110,paubranco,aroeira,temp3,0.0434782609,0.0526315789
110,paubranco,aroeira,temp4,-0.0294117647,-0.4
110,paubranco,aroeira,temp5,0.2676056338,-0.4285714286
110,paubranco,aroeira,temp6,0.0294117647,-0.2
110,paubranco,aroeira,temp7,0.0434782609,-0.2
110,paubranco,aroeira,temp8,0.0149253731,0
110,paubranco,aroeira,temp9,-1,-1
110,paubranco,cating,temp1,-0.4137931034,0
110,paubranco,cating,temp2,-0.6,0.2
110,paubranco,cating,temp3,-0.2941176471,0
110,paubranco,cating,temp4,-0.36,-0.2
110,paubranco,cating,temp5,-0.4761904762,-0.2
110,paubranco,cating,temp6,-0.2941176471,0.3333333333
110,paubranco,cating,temp7,-0.2941176471,0
110,paubranco,cating,temp8,-0.3076923077,0
110,paubranco,cating,temp9,0,-0.32
111,angico,angico,temp1,0.5466666667,0.5
111,angico,angico,temp2,0.5384615385,0.4545454545
111,angico,angico,temp3,0.5466666667,-0.6
111,angico,angico,temp4,0.5064935065,-0.6
111,angico,angico,temp5,0.5324675325,-0.6
111,angico,angico,temp6,0.5324675325,-0.6
111,angico,angico,temp7,0.5384615385,0
111,angico,angico,temp8,0.5384615385,0
111,angico,angico,temp9,0,0.5466666667
111,angico,aroeira,temp1,-0.2333333333,0.0434782609
111,angico,aroeira,temp2,-0.2063492063,0.0434782609
111,angico,aroeira,temp3,-0.2063492063,-0.1111111111
111,angico,aroeira,temp4,-0.2,-0.6
111,angico,aroeira,temp5,-0.2,-0.6666666667
111,angico,aroeira,temp6,-0.1612903226,-0.25
111,angico,aroeira,temp7,-0.1746031746,-0.3333333333
111,angico,aroeira,temp8,-0.173553719,-0.6
111,angico,aroeira,temp9,-1,-1
111,angico,cating,temp1,-0.3698630137,-0.3333333333
111,angico,cating,temp2,-0.0107526882,-0.1428571429
111,angico,cating,temp3,-0.2777777778,-0.6666666667
111,angico,cating,temp4,-0.28,0
111,angico,cating,temp5,-0.2702702703,0
111,angico,cating,temp6,-0.2702702703,0
111,angico,cating,temp7,-0.2876712329,0
111,angico,cating,temp8,-0.2751677852,0
111,angico,cating,temp9,0,-0.2602739726
112,ipe,angico,temp1,-0.0476190476,0.1666666667
112,ipe,angico,temp2,-0.0476190476,-0.1111111111
112,ipe,angico,temp3,-0.0508474576,-0.3333333333
112,ipe,angico,temp4,-0.0819672131,-0.3333333333
112,ipe,angico,temp5,-0.0476190476,-0.3333333333
112,ipe,angico,temp6,1,1
112,ipe,angico,temp7,1,1
112,ipe,angico,temp8,1,1
112,ipe,angico,temp9,0,0
112,ipe,aroeira,temp1,0.03125,0.1111111111
112,ipe,aroeira,temp2,0,0.0666666667
112,ipe,aroeira,temp3,0,0
112,ipe,aroeira,temp4,0.0588235294,0
112,ipe,aroeira,temp5,0.0144927536,0.5
112,ipe,aroeira,temp6,0,0.3333333333
112,ipe,aroeira,temp7,0.2244897959,0
112,ipe,aroeira,temp8,0.0294117647,0
112,ipe,aroeira,temp9,0,0.25
112,ipe,cating,temp1,0.2,0.25
112,ipe,cating,temp2,0.2083333333,0.25
112,ipe,cating,temp3,0.2340425532,-0.5
112,ipe,cating,temp4,0.1836734694,0
112,ipe,cating,temp5,0.1836734694,0
112,ipe,cating,temp6,0.1914893617,0
112,ipe,cating,temp7,0.1914893617,0
112,ipe,cating,temp8,0.1914893617,0
112,ipe,cating,temp9,-1,-1
113,algodao,angico,temp1,-0.4252873563,-0.2857142857
113,algodao,angico,temp2,-0.311827957,0.2
113,algodao,angico,temp3,-0.3260869565,0.0666666667
113,algodao,angico,temp4,-0.3333333333,0.4
113,algodao,angico,temp5,-0.2989690722,0.0909090909
113,algodao,angico,temp6,-0.2916666667,-0.7777777778
113,algodao,angico,temp7,1,1
113,algodao,angico,temp8,1,1
113,algodao,angico,temp9,0,0
113,algodao,aroeira,temp1,0.1578947368,0.1111111111
113,algodao,aroeira,temp2,0.1780821918,0.1111111111
113,algodao,aroeira,temp3,0.1733333333,0.3333333333
113,algodao,aroeira,temp4,0.2151898734,0.0769230769
113,algodao,aroeira,temp5,0.1733333333,0.3333333333
113,algodao,aroeira,temp6,0.1733333333,0.3333333333
113,algodao,aroeira,temp7,0.1733333333,0
113,algodao,aroeira,temp8,1,1
113,algodao,aroeira,temp9,0,0
